part,date,No,No_O,unique_id,kabbalah,year,day,week_of_year,day_of_year,day_of_month,month_1,month_2,month_3,month_4,month_5,month_12,week_0,week_1,week_2,week_3,week_4,quarter_1,quarter_2,quarter_4,is_hd_False,is_hd_True,rokuyo_仏滅,rokuyo_先勝,rokuyo_先負,rokuyo_友引,rokuyo_大安,rokuyo_赤口,cumsum,No_O_rolling_mean_3,No_O_rolling_sum_3,No_O_pct_change_3,No_O_diff_3,No_O_acf_3,No_O_ewm_3,No_O_arima_params_3,No_O_matrix_profile_3,No_O_acf_3,No_O_rolling_mean_4,No_O_rolling_sum_4,No_O_pct_change_4,No_O_diff_4,No_O_acf_4,No_O_ewm_4,No_O_arima_params_4,No_O_matrix_profile_4,No_O_acf_4
6424.0,2024-03-13,7.0,0.0,N4_1,6.0,2024.0,13.0,11.0,73.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,,0.0,,0.003982543948950479,,0.0,,0.0,0.0,,0.0,,0.01190794422993256,,0.0,
6425.0,2024-03-14,9.0,0.0,N4_1,7.0,2024.0,14.0,11.0,74.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,,0.0,,0.0019912719744752394,,0.0,,0.0,0.0,,0.0,,0.007144766537959486,,0.0,
6426.0,2024-03-15,8.0,0.0,N4_1,8.0,2024.0,15.0,11.0,75.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.0,,0.0009956359872376197,,0.0,,0.0,0.0,,0.0,,0.004286859922775673,,0.0,
6427.0,2024-03-18,4.0,0.0,N4_1,2.0,2024.0,18.0,12.0,78.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.0,,0.0004978179936188099,,0.0,,0.0,0.0,,0.0,,0.0025721159536653973,,0.0,
6428.0,2024-03-19,1.0,1.0,N4_1,3.0,2024.0,19.0,12.0,79.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.3333333333333333,1.0,inf,1.0,,0.5002489089968094,,0.0,,0.25,1.0,inf,1.0,,0.40154326957220027,,0.0,
6429.0,2024-03-20,6.0,0.0,N4_1,4.0,2024.0,20.0,12.0,80.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.3333333333333333,1.0,,0.0,,0.2501244544984047,,0.0,,0.25,1.0,,0.0,,0.24092596174331993,,0.0,
6430.0,2024-03-21,7.0,0.0,N4_1,5.0,2024.0,21.0,12.0,81.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.3333333333333333,1.0,,0.0,,0.12506222724920235,,0.0,,0.25,1.0,,0.0,,0.14455557704599187,,0.0,
6431.0,2024-03-22,5.0,0.0,N4_1,6.0,2024.0,22.0,12.0,82.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,-1.0,-1.0,,0.06253111362460118,,0.0,,0.25,1.0,,0.0,,0.08673334622759508,,0.0,
6432.0,2024-03-25,4.0,0.0,N4_1,9.0,2024.0,25.0,13.0,85.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,,0.0,,0.03126555681230059,,0.0,,0.0,0.0,-1.0,-1.0,,0.05204000773655703,,0.0,
6433.0,2024-03-26,4.0,0.0,N4_1,1.0,2024.0,26.0,13.0,86.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,,0.0,,0.015632778406150294,,0.0,,0.0,0.0,,0.0,,0.031224004641934217,,0.0,
6434.0,2024-03-27,0.0,0.0,N4_1,2.0,2024.0,27.0,13.0,87.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,0.0,,0.007816389203075147,,0.0,,0.0,0.0,,0.0,,0.01873440278516053,,0.0,
6435.0,2024-03-28,8.0,0.0,N4_1,3.0,2024.0,28.0,13.0,88.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,,0.0,,0.0039081946015375735,,0.0,,0.0,0.0,,0.0,,0.011240641671096317,,0.0,
6436.0,2024-03-29,9.0,0.0,N4_1,4.0,2024.0,29.0,13.0,89.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,,0.0,,0.0019540973007687867,,0.0,,0.0,0.0,,0.0,,0.006744385002657789,,0.0,
6437.0,2024-04-01,9.0,0.0,N4_1,4.0,2024.0,1.0,14.0,92.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,,0.0,,0.0009770486503843934,,0.0,,0.0,0.0,,0.0,,0.0040466310015946725,,0.0,
6438.0,2024-04-02,1.0,1.0,N4_1,5.0,2024.0,2.0,14.0,93.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.3333333333333333,1.0,inf,1.0,,0.5004885243251922,,0.0,,0.25,1.0,inf,1.0,,0.4024279786009569,,0.0,
6439.0,2024-04-03,0.0,0.0,N4_1,6.0,2024.0,3.0,14.0,94.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.3333333333333333,1.0,,0.0,,0.2502442621625961,,0.0,,0.25,1.0,,0.0,,0.24145678716057412,,0.0,
6440.0,2024-04-04,0.0,0.0,N4_1,7.0,2024.0,4.0,14.0,95.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.3333333333333333,1.0,,0.0,,0.12512213108129805,,0.0,,0.25,1.0,,0.0,,0.14487407229634447,,0.0,
6441.0,2024-04-05,4.0,0.0,N4_1,8.0,2024.0,5.0,14.0,96.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,-1.0,-1.0,,0.06256106554064902,,0.0,,0.25,1.0,,0.0,,0.08692444337780668,,0.0,
6442.0,2024-04-08,3.0,0.0,N4_1,2.0,2024.0,8.0,15.0,99.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,0.0,,0.03128053277032451,,0.0,,0.0,0.0,-1.0,-1.0,,0.052154666026684,,0.0,
6443.0,2024-04-09,2.0,0.0,N4_1,3.0,2024.0,9.0,15.0,100.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,,0.0,,0.015640266385162256,,0.0,,0.0,0.0,,0.0,,0.0312927996160104,,0.0,
6444.0,2024-04-10,0.0,0.0,N4_1,4.0,2024.0,10.0,15.0,101.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,,0.0,,0.007820133192581128,,0.0,,0.0,0.0,,0.0,,0.018775679769606236,,0.0,
6445.0,2024-04-11,8.0,0.0,N4_1,5.0,2024.0,11.0,15.0,102.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,0.0,,0.003910066596290564,,0.0,,0.0,0.0,,0.0,,0.01126540786176374,,0.0,
6446.0,2024-04-12,8.0,0.0,N4_1,6.0,2024.0,12.0,15.0,103.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,,0.0,,0.001955033298145282,,0.0,,0.0,0.0,,0.0,,0.006759244717058244,,0.0,
6447.0,2024-04-15,7.0,0.0,N4_1,9.0,2024.0,15.0,16.0,106.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,,0.0,,0.000977516649072641,,0.0,,0.0,0.0,,0.0,,0.004055546830234945,,0.0,
6448.0,2024-04-16,5.0,0.0,N4_1,1.0,2024.0,16.0,16.0,107.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,,0.0,,0.0004887583245363205,,0.0,,0.0,0.0,,0.0,,0.002433328098140967,,0.0,
6449.0,2024-04-17,3.0,0.0,N4_1,2.0,2024.0,17.0,16.0,108.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,0.0,,0.00024437916226816025,,0.0,,0.0,0.0,,0.0,,0.00145999685888458,,0.0,
6450.0,2024-04-18,0.0,0.0,N4_1,3.0,2024.0,18.0,16.0,109.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,,0.0,,0.00012218958113408013,,0.0,,0.0,0.0,,0.0,,0.0008759981153307479,,0.0,
6451.0,2024-04-19,7.0,0.0,N4_1,4.0,2024.0,19.0,16.0,110.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,,0.0,,6.109479056704006e-05,,0.0,,0.0,0.0,,0.0,,0.0005255988691984487,,0.0,
6452.0,2024-04-22,9.0,0.0,N4_1,7.0,2024.0,22.0,17.0,113.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,,0.0,,3.054739528352003e-05,,0.0,,0.0,0.0,,0.0,,0.0003153593215190692,,0.0,
6453.0,2024-04-23,9.0,0.0,N4_1,8.0,2024.0,23.0,17.0,114.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,0.0,,1.5273697641760016e-05,,0.0,,0.0,0.0,,0.0,,0.00018921559291144153,,0.0,
6454.0,2024-04-24,4.0,0.0,N4_1,9.0,2024.0,24.0,17.0,115.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,,0.0,,7.636848820880008e-06,,0.0,,0.0,0.0,,0.0,,0.0001135293557468649,,0.0,
6455.0,2024-04-25,8.0,0.0,N4_1,1.0,2024.0,25.0,17.0,116.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,,0.0,,3.818424410440004e-06,,0.0,,0.0,0.0,,0.0,,6.811761344811893e-05,,0.0,
6456.0,2024-04-26,0.0,0.0,N4_1,2.0,2024.0,26.0,17.0,117.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,0.0,,1.909212205220002e-06,,0.0,,0.0,0.0,,0.0,,4.087056806887136e-05,,0.0,
6457.0,2024-04-29,0.0,0.0,N4_1,5.0,2024.0,29.0,18.0,120.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,0.0,,9.54606102610001e-07,,0.0,,0.0,0.0,,0.0,,2.4522340841322817e-05,,0.0,
6458.0,2024-04-30,5.0,0.0,N4_1,6.0,2024.0,30.0,18.0,121.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,,0.0,,4.773030513050005e-07,,0.0,,0.0,0.0,,0.0,,1.471340450479369e-05,,0.0,
6459.0,2024-05-01,5.0,0.0,N4_1,5.0,2024.0,1.0,18.0,122.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,0.0,,2.3865152565250025e-07,,0.0,,0.0,0.0,,0.0,,8.828042702876213e-06,,0.0,
6460.0,2024-05-02,7.0,0.0,N4_1,6.0,2024.0,2.0,18.0,123.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,,0.0,,1.1932576282625012e-07,,0.0,,0.0,0.0,,0.0,,5.296825621725727e-06,,0.0,
6461.0,2024-05-03,3.0,0.0,N4_1,7.0,2024.0,3.0,18.0,124.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,,0.0,,5.966288141312506e-08,,0.0,,0.0,0.0,,0.0,,3.178095373035436e-06,,0.0,
6462.0,2024-05-06,0.0,0.0,N4_1,1.0,2024.0,6.0,19.0,127.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,,0.0,,2.983144070656253e-08,,0.0,,0.0,0.0,,0.0,,1.9068572238212614e-06,,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.983144070656253e-08,,inf,,,,,,,1.9068572238212614e-06,,inf,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.064468085106383,2.983144070656253e-08,,inf,,,,,,,1.9068572238212614e-06,,inf,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11219858156028367,2.983144070656253e-08,,inf,,,,,,,1.9068572238212614e-06,,inf,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06574468085106384,2.983144070656253e-08,,inf,,,,,,,1.9068572238212614e-06,,inf,
6363.0,2023-12-14,1.0,0.0,N1_2,6.0,2023.0,14.0,50.0,348.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,0.0,,,1.0,,,,,,0.0,,,
6364.0,2023-12-15,8.0,0.0,N1_2,7.0,2023.0,15.0,50.0,349.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,0.05166666666666671,,,,,,0.0,,,
6365.0,2023-12-18,9.0,0.0,N1_2,1.0,2023.0,18.0,51.0,352.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,,0.0,0.14500000000000002,,,,,,0.0,,,
6366.0,2023-12-19,8.0,0.0,N1_2,2.0,2023.0,19.0,51.0,353.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.14363636363636365,0.0,0.0,,,,0.0,,0.0,
6367.0,2023-12-20,6.0,0.0,N1_2,3.0,2023.0,20.0,51.0,354.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
6368.0,2023-12-21,2.0,1.0,N1_2,4.0,2023.0,21.0,51.0,355.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,inf,1.0,,0.5079365079365079,,0.0,,0.25,1.0,inf,1.0,,0.4195757250268529,,0.0,
6369.0,2023-12-22,2.0,1.0,N1_2,5.0,2023.0,22.0,51.0,356.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,2.0,inf,1.0,,0.7559055118110236,,0.0,,0.5,2.0,inf,1.0,,0.6584318786378363,,0.0,
6370.0,2023-12-25,9.0,0.0,N1_2,8.0,2023.0,25.0,52.0,359.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,2.0,,0.0,,0.3764705882352941,,0.0,,0.5,2.0,,0.0,,0.39055990668221974,,0.0,
6371.0,2023-12-26,2.0,1.0,N1_2,9.0,2023.0,26.0,52.0,360.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.6666666666666666,2.0,0.0,0.0,,0.6888454011741683,,0.0,,0.75,3.0,inf,1.0,,0.6368176547318204,,0.0,
6372.0,2023-12-27,0.0,0.0,N1_2,1.0,2023.0,27.0,52.0,361.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.3333333333333333,1.0,-1.0,-1.0,,0.34408602150537637,,0.0,,0.5,2.0,-1.0,-1.0,,0.3805409858223951,,0.0,
6373.0,2023-12-28,8.0,0.0,N1_2,2.0,2023.0,28.0,52.0,362.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,1.0,,0.0,,0.1719589643380557,,0.0,,0.25,1.0,-1.0,-1.0,,0.22777034410284622,,0.0,
6374.0,2023-12-29,0.0,0.0,N1_2,3.0,2023.0,29.0,52.0,363.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,-1.0,-1.0,,0.08595848595848596,,0.0,,0.25,1.0,,0.0,,0.1364634512301474,,0.0,
6375.0,2024-01-04,7.0,0.0,N1_2,4.0,2024.0,4.0,1.0,4.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,,0.0,,0.04297399584910267,,0.0,,0.0,0.0,-1.0,-1.0,,0.08180668520839701,,0.0,
6376.0,2024-01-05,5.0,0.0,N1_2,5.0,2024.0,5.0,1.0,5.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,,0.021485686382225477,,0.0,,0.0,0.0,,0.0,,0.04905834816445838,,0.0,
6377.0,2024-01-08,4.0,0.0,N1_2,8.0,2024.0,8.0,2.0,8.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,,0.010742515335551012,,0.0,,0.0,0.0,,0.0,,0.029425777958955766,,0.0,
6378.0,2024-01-09,1.0,0.0,N1_2,9.0,2024.0,9.0,2.0,9.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,,0.0,,0.0053711757076371405,,0.0,,0.0,0.0,,0.0,,0.01765214530420055,,0.0,
6379.0,2024-01-10,7.0,0.0,N1_2,1.0,2024.0,10.0,2.0,10.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,,0.0,,0.0026855673642529622,,0.0,,0.0,0.0,,0.0,,0.010590091812776033,,0.0,
6380.0,2024-01-11,9.0,0.0,N1_2,2.0,2024.0,11.0,2.0,11.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,,0.0013427785597937003,,0.0,,0.0,0.0,,0.0,,0.006353624832262652,,0.0,
6381.0,2024-01-12,0.0,0.0,N1_2,3.0,2024.0,12.0,2.0,12.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,,0.0,,0.0006713879993209826,,0.0,,0.0,0.0,,0.0,,0.003812020024193085,,0.0,
6382.0,2024-01-15,0.0,0.0,N1_2,6.0,2024.0,15.0,3.0,15.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,,0.0,,0.00033569367951744034,,0.0,,0.0,0.0,,0.0,,0.0022871562630807497,,0.0,
6383.0,2024-01-16,8.0,0.0,N1_2,7.0,2024.0,16.0,3.0,16.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,,0.0,,0.00016784675972307192,,0.0,,0.0,0.0,,0.0,,0.001372273688114561,,0.0,
6384.0,2024-01-17,2.0,1.0,N1_2,8.0,2024.0,17.0,3.0,17.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.3333333333333333,1.0,inf,1.0,,0.5000840425691706,,0.0,,0.25,1.0,inf,1.0,,0.4008286219253853,,0.0,
6385.0,2024-01-18,2.0,1.0,N1_2,9.0,2024.0,18.0,3.0,18.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.6666666666666666,2.0,inf,1.0,,0.7500420510819019,,0.0,,0.5,2.0,inf,1.0,,0.640499065905163,,0.0,
6386.0,2024-01-19,8.0,0.0,N1_2,1.0,2024.0,19.0,3.0,19.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.6666666666666666,2.0,,0.0,,0.3750210031879546,,0.0,,0.5,2.0,,0.0,,0.3842982255658171,,0.0,
6387.0,2024-01-22,2.0,1.0,N1_2,4.0,2024.0,22.0,4.0,22.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.6666666666666666,2.0,0.0,0.0,,0.6875105109068904,,0.0,,0.75,3.0,inf,1.0,,0.6305796355246324,,0.0,
6388.0,2024-01-23,8.0,0.0,N1_2,5.0,2024.0,23.0,4.0,23.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.3333333333333333,1.0,-1.0,-1.0,,0.3437552503310926,,0.0,,0.5,2.0,-1.0,-1.0,,0.3783473510525895,,0.0,
